search_order,candidate_video_frame_index,candidate_video_time_s,candidate_video_time,distance_from_anchor_s,aggregate_score,center_score,min_window_score,pad_geometry_mean,masked_visual_mean,full_visual_mean,center_pad_geometry_score,center_pad_center_error_px,center_pad_center_error_ratio,center_pad_radius_error_ratio,center_pad_ring_iou,center_pad_thermal_circle_rank,video_circle_source,video_circle_confidence,video_circle_partial,video_circle_smoothed,thermal_circle_confirmed,manual_circle_source,selected_rank,geometry_hard_pass,aggregation,strategy_rank,evaluated_strategy_count,candidate_strategy_count,circle_filter_applied,min_circle_alignment,transform_type,spatial_score,crop_x,crop_y,crop_w,crop_h,thermal_edge_density,video_edge_density,base_similarity,circle_alignment,pad_center_error_px,pad_center_error_ratio,pad_radius_error_ratio,pad_ring_iou,pad_geometry_score,pad_geometry_hard_pass,pad_thermal_circle_rank,keypoint_matches,keypoint_inliers,source_tiff,score_tiff_m2,score_tiff_m1,score_tiff_p0,score_tiff_p1,score_tiff_p2,rank
63,21617,720.5666666666667,00:12:00.567,0.5666666666667197,0.6858306029989,0.8478113420036595,0.5649954623115376,0.7653186221235341,0.5728842347860337,0.45152439922094345,0.9987079225636691,0.18731134644366398,0.0016576225348996813,5.910964202773792e-05,0.9995113945545657,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,3,15,182,True,0.5,crop_resize,0.9987079225636691,1109,724,1561,1274,0.3307291666666667,0.2312297077922078,0.0,0.9987079225636691,0.18731134644366398,0.0016576225348996813,5.910964202773792e-05,0.9995113945545657,0.9987079225636691,True,1,0,0,raw/thermal/20260226_031208.tiff,0.5770079161433939,0.7848063843912643,0.8478113420036595,0.5649954623115376,0.6545319101446445,1
62,21616,720.5333333333333,00:12:00.533,0.533333333333303,0.5633593088461997,0.818678173812308,0.09753682663503224,0.6813372055080942,0.5407740548253059,0.43818707540631296,0.9703881379764479,0.08359781137995538,0.0007398036405305786,0.03107063444977221,0.9350662677683869,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,9,15,182,True,0.5,crop_resize,0.9703881379764479,1105,774,1536,1204,0.3307291666666667,0.2637310606060606,0.0,0.9703881379764479,0.08359781137995538,0.0007398036405305786,0.03107063444977221,0.9350662677683869,0.9703881379764479,True,1,0,0,raw/thermal/20260226_031208.tiff,0.39257485101064377,0.09753682663503224,0.818678173812308,0.7297922532959609,0.7782144394770535,2
68,21622,720.7333333333333,00:12:00.733,0.7333333333333485,0.38957348239795914,0.8460262812400497,0.08874600118543666,0.6020859068360204,0.5287721410393715,0.4304665639996529,0.9988247969554995,0.15001126371042453,0.0013275333071718985,0.00011612490388377378,0.9996858071898517,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,3,15,182,True,0.5,crop_resize,0.9988247969554995,1141,748,1622,1272,0.3307291666666667,0.2518939393939394,0.0,0.9988247969554995,0.15001126371042453,0.0013275333071718985,0.00011612490388377378,0.9996858071898517,0.9988247969554995,True,1,0,0,raw/thermal/20260226_031208.tiff,0.8068043829076426,0.08874600118543666,0.8460262812400497,0.10432631203752785,0.10196443461913915,3
82,21636,721.2,00:12:01.200,1.2000000000000455,0.3708410919690535,0.8157148008666977,0.09340019564218165,0.5774901976272405,0.5077551260590554,0.427475169301033,0.9731899140924284,0.23617701908261357,0.0020900621157753413,0.029213337972772098,0.9417251558178332,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,6,15,182,True,0.5,crop_resize,0.9731899140924284,990,598,1666,1360,0.3307291666666667,0.25622294372294374,0.0,0.9731899140924284,0.23617701908261357,0.0020900621157753413,0.029213337972772098,0.9417251558178332,0.9731899140924284,True,1,0,0,raw/thermal/20260226_031208.tiff,0.09340019564218165,0.7481342674227033,0.8157148008666977,0.0988655665303375,0.09809062938334742,4
64,21618,720.6,00:12:00.600,0.6000000000000227,0.3660944171534045,0.8233872905572163,0.09861670789741968,0.5811945793270926,0.5109759002923966,0.42136129885911944,0.9734567610422628,0.09999149207321945,0.0008848804608249509,0.029327011808040416,0.9418902324847765,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,6,15,182,True,0.5,crop_resize,0.9734567610422628,1100,706,1647,1292,0.3307291666666667,0.2305194805194805,0.0,0.9734567610422628,0.09999149207321945,0.0008848804608249509,0.029327011808040416,0.9418902324847765,0.9734567610422628,True,1,0,0,raw/thermal/20260226_031208.tiff,0.10051200988896161,0.7044811879294451,0.8233872905572163,0.09861670789741968,0.1034748894939799,5
72,21626,720.8666666666667,00:12:00.867,0.8666666666666742,0.33087662642663973,0.8466121414763456,0.0892040938080268,0.5136949262602728,0.49782576113939286,0.4243521705269814,0.9987669464048246,0.16189294830281264,0.0014326809584319703,1.8283242482778656e-05,0.9996351411895102,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,3,15,182,True,0.5,crop_resize,0.9987669464048246,1067,763,1639,1285,0.3307291666666667,0.2496956168831169,0.0,0.9987669464048246,0.16189294830281264,0.0014326809584319703,1.8283242482778656e-05,0.9996351411895102,0.9987669464048246,True,1,0,0,raw/thermal/20260226_031208.tiff,0.0899769422417475,0.0892040938080268,0.8466121414763456,0.5245764356900463,0.10401351891703235,6
25,21579,719.3,00:11:59.300,-0.7000000000000455,0.32675074047687186,0.713270220171381,0.06563683312100985,0.5047013033667751,0.4107219196856022,0.3351800374686718,0.8596812165868114,0.1908658268108632,0.0016890781133704709,0.07427010272172967,0.681427036146251,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,10,15,182,True,0.5,crop_resize,0.8596812165868114,1122,890,1356,1085,0.3307291666666667,0.1468141233766234,0.0,0.8596812165868114,0.1908658268108632,0.0016890781133704709,0.07427010272172967,0.681427036146251,0.8596812165868114,True,1,0,0,raw/thermal/20260226_031208.tiff,0.08662222782088565,0.06563683312100985,0.713270220171381,0.691310831579979,0.0769135896911039,7
67,21621,720.7,00:12:00.700,0.7000000000000455,0.3260684081656578,0.852783328477344,0.09313609855521483,0.5099403009937179,0.5166310802102089,0.4282545536756516,0.9989041723254416,0.10056417903538958,0.0008899484870388459,0.00020093429173549093,0.9998564050425397,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,2,15,182,True,0.5,crop_resize,0.9989041723254416,1157,716,1590,1298,0.3307291666666667,0.24404761904761904,0.0,0.9989041723254416,0.10056417903538958,0.0008899484870388459,0.00020093429173549093,0.9998564050425397,0.9989041723254416,True,1,0,0,raw/thermal/20260226_031208.tiff,0.4819320241836514,0.09313609855521483,0.852783328477344,0.10156958221361212,0.10092100739846671,8
61,21615,720.5,00:12:00.500,0.5,0.325732652443281,0.8476240895375587,0.09265901350790277,0.5057373314188405,0.509020772576332,0.41456025689840315,0.9987112076901438,0.17356158602355923,0.0015359432391465419,0.00011844855662984507,0.9995797146333086,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,2,15,182,True,0.5,crop_resize,0.9987112076901438,1069,781,1573,1233,0.3307291666666667,0.2464150432900433,0.0,0.9987112076901438,0.17356158602355923,0.0015359432391465419,0.00011844855662984507,0.9995797146333086,0.9987112076901438,True,1,0,0,raw/thermal/20260226_031208.tiff,0.09471701192004092,0.09265901350790277,0.8476240895375587,0.09880369426020402,0.4948594529906988,9
65,21619,720.6333333333333,00:12:00.633,0.6333333333333258,0.32190916710471174,0.8188791568760676,0.09771933737200826,0.5139067587857529,0.49629378914833067,0.4164796628057957,0.9734310466791731,0.1984767180255792,0.0017564311329697274,0.02917693222040355,0.9420790895067669,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,6,15,182,True,0.5,crop_resize,0.9734310466791731,1120,703,1655,1298,0.3307291666666667,0.2454680735930736,0.0,0.9734310466791731,0.1984767180255792,0.0017564311329697274,0.02917693222040355,0.9420790895067669,0.9734310466791731,True,1,0,0,raw/thermal/20260226_031208.tiff,0.09771933737200826,0.4942472791913411,0.8188791568760676,0.09879271904855591,0.09990734303558566,10
