search_order,candidate_video_frame_index,candidate_video_time_s,candidate_video_time,distance_from_anchor_s,aggregate_score,center_score,min_window_score,pad_geometry_mean,masked_visual_mean,full_visual_mean,center_pad_geometry_score,center_pad_center_error_px,center_pad_center_error_ratio,center_pad_radius_error_ratio,center_pad_ring_iou,center_pad_thermal_circle_rank,video_circle_source,video_circle_confidence,video_circle_partial,video_circle_smoothed,thermal_circle_confirmed,manual_circle_source,selected_rank,geometry_hard_pass,aggregation,strategy_rank,evaluated_strategy_count,candidate_strategy_count,circle_filter_applied,min_circle_alignment,transform_type,spatial_score,crop_x,crop_y,crop_w,crop_h,thermal_edge_density,video_edge_density,base_similarity,circle_alignment,pad_center_error_px,pad_center_error_ratio,pad_radius_error_ratio,pad_ring_iou,pad_geometry_score,pad_geometry_hard_pass,pad_thermal_circle_rank,keypoint_matches,keypoint_inliers,source_tiff,score_tiff_m2,score_tiff_m1,score_tiff_p0,score_tiff_p1,score_tiff_p2,rank
62,886,29.533333333333335,00:00:29.533,0.533333333333335,0.5034763151738674,0.8914035661353474,0.11794081069103121,0.6249682135943145,0.715786412358284,0.6037535190582275,0.998395558478558,0.10927770859725183,0.0021943314979367837,7.777626714276168e-05,0.9991439304286068,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,1,15,182,True,0.5,crop_resize,0.998395558478558,1138,754,1490,1217,0.6019683441558441,0.4647591991341991,0.0,0.998395558478558,0.10927770859725183,0.0021943314979367837,7.777626714276168e-05,0.9991439304286068,0.998395558478558,True,1,0,0,raw/thermal/20260226_033929.tiff,0.8731957865629482,0.5159905920746566,0.8914035661353474,0.11794081069103121,0.1188508204053535,1
59,883,29.433333333333334,00:00:29.433,0.43333333333333357,0.48016735046096437,0.8761762671880363,0.09703402029963662,0.5614299155159707,0.7161080956459045,0.6167301118373871,0.9692179458588268,0.18899015605833905,0.0037949830533803024,0.030916977193742992,0.9333831782869432,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,8,15,182,True,0.5,crop_resize,0.9692179458588268,1121,751,1505,1181,0.6019683441558441,0.4815340909090909,0.0,0.9692179458588268,0.18899015605833905,0.0037949830533803024,0.030916977193742992,0.9333831782869432,0.9692179458588268,True,1,0,0,raw/thermal/20260226_033929.tiff,0.11206952923308214,0.7201202236413091,0.8761762671880363,0.5954367119427582,0.09703402029963662,2
61,885,29.5,00:00:29.500,0.5,0.4791036200009682,0.8975281870259672,0.09575908271491981,0.563095756591125,0.7262018471956253,0.6053288489580154,0.9984031569336972,0.18660775987027117,0.0037471437724954054,8.026079269077135e-05,0.9975064735209714,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,1,15,182,True,0.5,crop_resize,0.9984031569336972,1119,747,1516,1212,0.6019683441558441,0.46638257575757575,0.0,0.9984031569336972,0.18660775987027117,0.0037471437724954054,8.026079269077135e-05,0.9975064735209714,0.9984031569336972,True,1,0,0,raw/thermal/20260226_033929.tiff,0.603255479147462,0.67974781970146,0.8975281870259672,0.11922753141503178,0.09575908271491981,3
60,884,29.466666666666665,00:00:29.467,0.466666666666665,0.47328516909267976,0.8753240506546472,0.11841104504481394,0.5759394555745676,0.7181345134973526,0.6151069700717926,0.9705766054600896,0.1212881847767205,0.0024355057184080424,0.030666043489266447,0.9357934405255761,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,8,15,182,True,0.5,crop_resize,0.9705766054600896,1131,760,1494,1172,0.6019683441558441,0.4737215909090909,0.0,0.9705766054600896,0.1212881847767205,0.0024355057184080424,0.030666043489266447,0.9357934405255761,0.9705766054600896,True,1,0,0,raw/thermal/20260226_033929.tiff,0.5137455290855961,0.7404899283693105,0.8753240506546472,0.11841104504481394,0.11845529230903061,4
58,882,29.4,00:00:29.400,0.3999999999999986,0.4578523363179349,0.8731290350285862,0.09934592636811539,0.5248694709790613,0.7181716948747635,0.620822650194168,0.9681134743457718,0.2274799466378324,0.004567870414414305,0.031074643560969777,0.9316786763494489,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,8,15,182,True,0.5,crop_resize,0.9681134743457718,1117,745,1513,1186,0.6019683441558441,0.4800121753246753,0.0,0.9681134743457718,0.2274799466378324,0.004567870414414305,0.031074643560969777,0.9316786763494489,0.9681134743457718,True,1,0,0,raw/thermal/20260226_033929.tiff,0.10888408789282236,0.5903764734561842,0.8731290350285862,0.6175261588439663,0.09934592636811539,5
63,887,29.566666666666666,00:00:29.567,0.5666666666666664,0.3722862687875798,0.89480783205407,0.10998172996031397,0.5303747250403511,0.6919298559427262,0.5978267967700959,0.9979762161569279,0.15607445342141096,0.003134025169104638,2.848274825312849e-05,0.9982553138420294,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,2,15,182,True,0.5,crop_resize,0.9979762161569279,1136,768,1510,1185,0.6019683441558441,0.46519886363636365,0.0,0.9979762161569279,0.15607445342141096,0.003134025169104638,2.848274825312849e-05,0.9982553138420294,0.9979762161569279,True,1,0,0,raw/thermal/20260226_033929.tiff,0.6245861016315963,0.11506323650050658,0.89480783205407,0.11699244379141202,0.10998172996031397,6
57,881,29.366666666666667,00:00:29.367,0.36666666666666714,0.3713214935349251,0.8772765715002293,0.09626830542910188,0.4971214221034762,0.7157497644424439,0.6193005353212356,0.9693491556826729,0.1785014921876121,0.0035843673130042594,0.030863680059307782,0.9338546235853238,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,8,15,182,True,0.5,crop_resize,0.9693491556826729,1131,725,1495,1221,0.6019683441558441,0.47703598484848486,0.0,0.9693491556826729,0.1785014921876121,0.0035843673130042594,0.030863680059307782,0.9338546235853238,0.9693491556826729,True,1,0,0,raw/thermal/20260226_033929.tiff,0.10646461413192833,0.11839195623075134,0.8772765715002293,0.6582060203826148,0.09626830542910188,7
64,888,29.6,00:00:29.600,0.6000000000000014,0.3518850237585429,0.8985487716560111,0.09222736923100627,0.4772930527652777,0.6855295300483704,0.5958942294120788,0.9989254065300479,0.02789998632897803,0.0005602406893369082,8.827298604688462e-05,0.999943661422297,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,2,15,182,True,0.5,crop_resize,0.9989254065300479,1168,771,1467,1198,0.6019683441558441,0.47487148268398266,0.0,0.9989254065300479,0.02789998632897803,0.0005602406893369082,8.827298604688462e-05,0.999943661422297,0.9989254065300479,True,1,0,0,raw/thermal/20260226_033929.tiff,0.54533090381639,0.11311148164881013,0.8985487716560111,0.11020659244049705,0.09222736923100627,8
75,899,29.966666666666665,00:00:29.967,0.966666666666665,0.3505314864763295,0.8769332463010887,0.10775192854930407,0.4969166804466868,0.6754332631826401,0.5970753222703934,0.969903847646215,0.1272485515587167,0.0025551917983678055,0.03100783129987092,0.93432536443479,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,7,15,182,True,0.5,crop_resize,0.969903847646215,1266,840,1350,1059,0.6019683441558441,0.48921130952380953,0.0,0.969903847646215,0.1272485515587167,0.0025551917983678055,0.03100783129987092,0.93432536443479,0.969903847646215,True,1,0,0,raw/thermal/20260226_033929.tiff,0.5406738463526978,0.11511871022710105,0.8769332463010887,0.11217970095145549,0.10775192854930407,9
56,880,29.333333333333332,00:00:29.333,0.33333333333333215,0.34930013888722194,0.7706442156535844,0.08702218629935113,0.4492117274377251,0.7010920256376266,0.6105310976505279,0.8182430567806288,0.12230155554054487,0.002455854528926604,0.08709735067291645,0.5898575594349856,-1,tracked_hough,0.98,False,False,True,manual_coordinates,-1,True,mean,15,15,182,True,0.5,crop_resize,0.8182430567806288,1170,749,1429,1166,0.6019683441558441,0.4810606060606061,0.0,0.8182430567806288,0.12230155554054487,0.002455854528926604,0.08709735067291645,0.5898575594349856,0.8182430567806288,True,1,0,0,raw/thermal/20260226_033929.tiff,0.08702218629935113,0.10302566932702671,0.7706442156535844,0.6775004785795938,0.10830814457655355,10
